,NAME,ADDRESS,CATE,SUBCATE,,LAT,LON,STATION_NAME
55,킹수제만두,서울 동대문구 한빛로 3-0,맛집,한식,신설동역,37.57652072,127.0241182,신설동
56,팔각도경희대점,서울 동대문구 회기로13길 10-0,맛집,외국식,회기역,37.59194624,127.0510574,회기
57,팔선생제기점,서울 동대문구 회기로 34-0,맛집,외국식,고려대역,37.59107845,127.0402445,고려대
58,한우천국장안점,서울 동대문구 장한로 96-0,맛집,한식,장한평역,37.56904456,127.0701101,장한평
59,할머니냉면,서울 동대문구 왕산로37길 51-0,맛집,한식,청량리역,37.58227155,127.0436766,청량리
60,함경면옥,서울 동대문구 왕산로 87-0,맛집,한식,제기동역,37.57850503,127.0331731,제기동
61,행운돈까스,서울 동대문구 장한로 173-0,맛집,외국식,장한평역,37.57591638,127.0717287,장한평
62,혜성칼국수,서울 동대문구 왕산로 247-1,맛집,한식,청량리역,37.5834249,127.0489861,청량리
63,홍능갈비집본점,서울 동대문구 제기로 85-0,맛집,한식,고려대역,37.58689456,127.0426735,고려대
64,홍릉각[중식],서울 동대문구 약령시로 90-0,맛집,외국식,청량리역,37.58286059,127.0399605,청량리
65,홍익돈까스회기역점,서울 동대문구 망우로21길 52-0,맛집,외국식,회기역,37.590396,127.0598779,회기
66,회기왕족발,서울 동대문구 회기로 158-0,맛집,외국식,회기역,37.59085433,127.0534946,회기
67,흥부골숯불갈비장안2호점,서울 동대문구 장한로 149-0,맛집,한식,장한평역,37.5737063,127.0714815,장한평
