,NAME,ADDRESS,CATE,SUBCATE,,LAT,LON,STATION_NAME
54,워킹온더클라우드,서울 영등포구 63로 50-0,맛집,외국식,여의나루역,37.51966416,126.9399093,여의나루
55,은성회관,서울 영등포구 여의대방로65길 12-0,맛집,한식,여의도역,37.51962871,126.9300319,여의도
56,이조보쌈,서울 영등포구 당산로 244-0,맛집,외국식,당산역,37.53496482,126.9030945,당산
57,이한스시,서울 영등포구 선유로22길 3-0,맛집,외국식,문래역,37.52160445,126.8903555,문래
58,일심해장국,서울 영등포구 도신로 55-0,맛집,한식,신도림역,37.50581304,126.8986611,신도림
59,일일향여의도점,서울 영등포구 의사당대로 83-0,맛집,외국식,여의도역,37.52336677,126.923451,여의도
60,잠수교집문래점,서울 영등포구 도림로 428-1,맛집,한식,문래역,37.51422213,126.8954777,문래
61,정인면옥,서울 영등포구 국회대로76길 10-0,맛집,한식,여의도역,37.53065616,126.9215576,여의도
62,진주집,서울 영등포구 국제금융로6길 33-0,맛집,한식,여의도역,37.52079083,126.926912,여의도
63,진진2호점,서울 영등포구 국회대로72길 11-0,맛집,한식,여의도역,37.52997424,126.9208259,여의도
64,창고43샛강점,서울 영등포구 여의대방로 376-0,맛집,한식,여의도역,37.51818861,126.9313546,여의도
65,창고43여의도본점,서울 영등포구 국제금융로6길 33-0,맛집,한식,여의도역,37.52079083,126.926912,여의도
66,청기와타운,서울 영등포구 영중로10길 32-4,맛집,한식,영등포역,37.51840941,126.9084542,영등포
67,코끼리베이글,서울 영등포구 선유로 176-0,맛집,간이음식,영등포구청역,37.52861043,126.893271,영등포구청
68,타코벨여의도메리츠점,서울 영등포구 국제금융로2길 11-0,맛집,외국식,여의도역,37.5241692,126.9264279,여의도
69,태양정육식당,서울 영등포구 문래로 92-3,맛집,한식,문래역,37.51903068,126.892253,문래
70,파리크라상더현대서울점,서울 영등포구 여의대로 108-0,맛집,간이음식,여의나루역,37.52519132,126.9291128,여의나루
71,파리크라상여의도점,서울 영등포구 여의나루로4길 18-0,맛집,간이음식,여의나루역,37.52137129,126.9273983,여의나루
72,폰트문래점,서울 영등포구 경인로77가길 6-0,맛집,카페/찻집,신도림역,37.51225308,126.8925712,신도림
73,푸주옥,서울 영등포구 대림로 171-0,맛집,한식,교대역,37.49603652,126.8990022,교대
74,플로렌스파티하우스오목교점,서울 영등포구 영등포로 33-0,맛집,외국식,양평역,37.52329201,126.8852223,양평
75,하동관국회의사당역직영점,서울 영등포구 은행로 3-0,맛집,한식,여의도역,37.52751174,126.9196658,여의도
76,하이디라오영등포점,서울 영등포구 경인로 870-0,맛집,외국식,영등포역,37.51698295,126.9092831,영등포
77,한암동여의도점,서울 영등포구 국제금융로2길 32-0,맛집,한식,여의도역,37.52386402,126.9241424,여의도
78,해담채서여의도점,서울 영등포구 은행로 30-0,맛집,한식,여의도역,37.52819958,126.9226561,여의도
79,화목순대국,서울 영등포구 여의대방로 383-0,맛집,한식,여의도역,37.51934369,126.9315042,여의도
80,화사랑화로구이문래점,서울 영등포구 선유로9가길 16-0,맛집,한식,문래역,37.51861542,126.8882971,문래
81,훈장골신길점,서울 영등포구 도신로49길 3-0,맛집,한식,영등포역,37.511766,126.9133038,영등포
82,흑돈가여의도직영점,서울 영등포구 여의대방로69길 23-0,맛집,한식,여의도역,37.52093809,126.9300905,여의도
