,NAME,ADDRESS,CATE,SUBCATE,,LAT,LON,STATION_NAME
54,진보,서울 서대문구 연희맛로 9-0,맛집,외국식,홍대입구역,37.56633552,126.9288153,홍대입구
55,짚불집,서울 서대문구 연희로8길 5-3,맛집,한식,홍대입구역,37.56577717,126.9304734,홍대입구
56,철길떡볶이,서울 서대문구 충정로 35-6,맛집,간이음식,충정로역,37.55922343,126.9616832,충정로
57,청송함흥냉면,서울 서대문구 연희맛로 6-0,맛집,한식,홍대입구역,37.56589357,126.9287825,홍대입구
58,카덴,서울 서대문구 연희로 173-0,맛집,외국식,홍대입구역,37.57249887,126.9350607,홍대입구
59,콘하스연희점,서울 서대문구 연희로27길 99-0,맛집,카페/찻집,홍대입구역,37.57032486,126.9321831,홍대입구
60,쿳사,서울 서대문구 증가로 48-0,맛집,카페/찻집,증산역,37.57218234,126.9293886,증산
61,크리스피크림도넛가좌역점,서울 서대문구 수색로 56-0,맛집,간이음식,가좌역,37.57083922,126.9123139,가좌
62,키친봄날,서울 서대문구 신촌로11길 62-0,맛집,간이음식,신촌역,37.55894953,126.9344333,신촌
63,타코벨신촌점,서울 서대문구 연세로 26-1,맛집,외국식,신촌역,37.55799458,126.9371189,신촌
64,티원연세대점 [중식],서울 서대문구 연세로 50-0,맛집,외국식,신촌역,37.56380644,126.9429309,신촌
65,평택고여사집냉면,서울 서대문구 연희로 81-9,맛집,한식,홍대입구역,37.56567743,126.9292614,홍대입구
66,폴앤폴리나연희점,서울 서대문구 연희로11길 56-0,맛집,간이음식,홍대입구역,37.56888658,126.9290707,홍대입구
67,프로토콜,서울 서대문구 연희로 109-0,맛집,카페/찻집,홍대입구역,37.56779314,126.9313729,홍대입구
68,피터팬1978본점,서울 서대문구 증가로 10-0,맛집,간이음식,홍대입구역,37.56938848,126.9317599,홍대입구
69,하노이의아침연희점,서울 서대문구 연희맛로 10-0,맛집,외국식,홍대입구역,37.56606644,126.9290413,홍대입구
70,한옥집,서울 서대문구 통일로9길 12-0,맛집,한식,합정역,37.56727169,126.9643307,합정
71,한옥집김치찜본점,서울 서대문구 통일로9길 12-0,맛집,한식,서대문역,37.56727169,126.9643307,서대문
72,한촌설렁탕북가좌점,서울 서대문구 응암로 67-0,맛집,한식,증산역,37.57920985,126.9105555,증산
73,형제갈비,서울 서대문구 명물1길 2-0,맛집,한식,신촌역,37.55783892,126.9373496,신촌
74,호천식당,서울 서대문구 연희로14길 5-0,맛집,한식,홍대입구역,37.56747335,126.9317917,홍대입구
75,홍은손칼국수전문점,서울 서대문구 홍은중앙로 27-0,맛집,한식,홍제역,37.5939881,126.945968,홍제
