,NAME,ADDRESS,CATE,SUBCATE,,LAT,LON,STATION_NAME
53,이성원쉐프의청년감자탕방이동본점,서울 송파구 오금로19길 5-0,맛집,한식,송파나루역,37.51047593,127.1129402,송파나루
54,일일향잠실점,서울 송파구 석촌호수로 290-0,맛집,외국식,송파나루역,37.51116259,127.1074373,송파나루
55,잠수교집3호점,서울 송파구 송파대로49길 51-0,맛집,한식,석촌역,37.50588602,127.0992102,석촌
56,제주은희네해장국잠실직영점,서울 송파구 송파대로49길 10-0,맛집,한식,석촌역,37.50782907,127.1034856,석촌
57,주은감자탕,서울 송파구 삼학사로 71-0,맛집,한식,석촌역,37.5036784,127.0967927,석촌
58,짬뽕지존송파점,서울 송파구 오금로 152-0,맛집,외국식,송파나루역,37.51033255,127.1114554,송파나루
59,채선당플러스위례신도시점,서울 송파구 위례광장로 199-0,맛집,외국식,장지역,37.48170027,127.1427874,장지
60,청기와타운잠실점,서울 송파구 오금로 125-0,맛집,한식,송파나루역,37.51179307,127.1092468,송파나루
61,청와옥석촌호수점,서울 송파구 삼학사로 96-0,맛집,한식,석촌역,37.50568899,127.0974551,석촌
62,청와옥올림픽공원점,서울 송파구 위례성대로 48-0,맛집,한식,몽촌토성역,37.51531444,127.1175296,몽촌토성
63,춘향골남원추어탕오금본점,서울 송파구 위례성대로22길 18-0,맛집,한식,방이역,37.50868581,127.1303562,방이
64,취영루송파점,서울 송파구 송이로 162-0,맛집,외국식,경찰병원역,37.49261222,127.1249528,경찰병원
65,카페노티드잠실,서울 송파구 백제고분로45길 3-0,맛집,카페/찻집,송파나루역,37.50903765,127.1106654,송파나루
66,칸지고고올림픽점,서울 송파구 위례성대로 114-0,맛집,외국식,방이역,37.51286986,127.1242858,방이
67,쿠우쿠우송파하비오점,서울 송파구 송파대로 111-0,맛집,외국식,장지역,37.47966838,127.1249139,장지
68,크래버대게나라잠실본점,서울 송파구 오금로 165-0,맛집,외국식,석촌역,37.51012031,127.1131232,석촌
69,툇마루밥상,서울 송파구 송파대로22길 11-0,맛집,한식,문정역,37.48792114,127.1231399,문정
70,파리크라상올림픽공원키친점,서울 송파구 올림픽로 424-0,맛집,간이음식,올림픽공원역,37.5203397,127.1155179,올림픽공원
71,풍년뼈다귀해장국,서울 송파구 가락로 94-0,맛집,한식,석촌역,37.50075069,127.1067117,석촌
72,프로퍼커피바,서울 송파구 위례성대로22길 6-0,맛집,카페/찻집,방이역,37.50970869,127.1311212,방이
73,하연옥잠실점,서울 송파구 송파대로49길 61-0,맛집,한식,석촌역,37.50575005,127.0979231,석촌
74,하츠베이커리,서울 송파구 중대로 210-0,맛집,간이음식,오금역,37.50043746,127.1271415,오금
75,한아람,서울 송파구 위례성대로 34-0,맛집,한식,한성백제역,37.51579445,127.116023,한성백제
76,함경도찹쌀순대,서울 송파구 송파대로28길 32-0,맛집,한식,경찰병원역,37.49473573,127.1213021,경찰병원
77,해주냉면,서울 송파구 백제고분로7길 8-16,맛집,한식,종합운동장역,37.50965271,127.0797734,종합운동장
78,화사랑화로구이송파점,서울 송파구 오금로 162-0,맛집,한식,송파나루역,37.50978081,127.1124663,송파나루
79,황도바지락칼국수,서울 송파구 백제고분로 358-0,맛집,한식,석촌역,37.50429418,127.1060942,석촌
80,흥부골숯불돼지왕갈비,서울 송파구 백제고분로33길 35-0,맛집,한식,석촌역,37.5057352,127.0985571,석촌
