,NAME,ADDRESS_1,CATE,SUBCATE,STATION_NAME,LAT_1,LON_1
0,37.5DMC가재울점,서울 서대문구 가재울미래로 17-0,맛집,외국식,가좌,37.57075584,126.9168774
1,SICTAC이대하늬솔점,서울 서대문구 성산로 527-0,맛집,외국식,이대,37.5637751,126.9440902
2,가미분식,서울 서대문구 이화여대8길 2-0,맛집,간이음식,이대,37.5586536,126.9459207
3,가타쯔무리,서울 서대문구 명지대길 72-0,맛집,외국식,새절,37.58322931,126.9234286
4,강수사,서울 서대문구 연희로 157-0,맛집,외국식,홍대입구,37.5713635,126.9342059
5,고미정,서울 서대문구 연희로26길 28-0,맛집,한식,홍대입구,37.57270329,126.9370328
6,그로어스,서울 서대문구 연희로27길 52-0,맛집,외국식,홍대입구,37.57228257,126.9333349
7,난향,서울 서대문구 신촌로 67-0,맛집,외국식,신촌,37.55650346,126.9340422
8,노아스로스팅연희점,서울 서대문구 연희로 160-0,맛집,카페/찻집,홍대입구,37.57143824,126.9349463
9,녹원쌈밥,서울 서대문구 연희로25길 22-0,맛집,한식,홍대입구,37.57248124,126.934146
10,데스툴,서울 서대문구 연희로25길 98-0,맛집,카페/찻집,홍대입구,37.56955349,126.931826
11,도깨비우동,서울 서대문구 증가로 250-0,맛집,외국식,증산,37.58334857,126.9122459
12,등촌샤브칼국수명지대점,서울 서대문구 모래내로 273-0,맛집,외국식,증산,37.57725237,126.9284214
13,뚜레쥬르무악재점,서울 서대문구 통일로 363-0,맛집,간이음식,무악재,37.58274756,126.9497808
14,라이라이,서울 서대문구 연희로15길 27-0,맛집,외국식,신사,37.56859015,126.9304371
15,락희안가좌본점,서울 서대문구 가재울로4길 53-0,맛집,외국식,홍대입구,37.57609364,126.9241529
16,로덴드론연희점,서울 서대문구 연희로25길 82-0,맛집,카페/찻집,홍대입구,37.57013291,126.9322707
17,르솔레이,서울 서대문구 연희맛로 7-29,맛집,간이음식,홍대입구,37.56636908,126.9279853
18,만동제과,서울 서대문구 연희로 32-0,맛집,간이음식,홍대입구,37.56153345,126.9272755
19,맛있는집,서울 서대문구 거북골로20길 55-0,맛집,간이음식,홍대입구,37.58044046,126.9108437
20,맛있는칼국수,서울 서대문구 불광천길 150-0,맛집,한식,증산,37.58190409,126.9089029
21,모래내곱창,서울 서대문구 증가로10길 26-0,맛집,외국식,증산,37.57839959,126.9236462
22,모래내설농탕본점,서울 서대문구 모래내로 271-0,맛집,한식,증산,37.57723927,126.9282141
23,목란,서울 서대문구 연희로15길 21-0,맛집,외국식,홍대입구,37.568388,126.9304895
24,문화촌초밥집,서울 서대문구 세무서7길 12-6,맛집,외국식,홍제,37.59163101,126.9465405
25,민스키친연희점,서울 서대문구 연희맛로 7-0,맛집,한식,홍대입구,37.56626679,126.9286809
26,백년약수골,서울 서대문구 백련사길 99-0,맛집,한식,새절,37.58345232,126.9301305
27,벽제갈비신촌점,서울 서대문구 명물길 22-0,맛집,한식,신촌,37.55775595,126.9380531
28,빈플루,서울 서대문구 응암로 118-0,맛집,카페/찻집,증산,37.58291458,126.9138562
29,사조미가,서울 서대문구 통일로 107-39,맛집,한식,서대문,37.56420099,126.9661196
30,소담촌홍제점,서울 서대문구 통일로 413-0,맛집,한식,홍제,37.58618176,126.9464387
31,수빈,서울 서대문구 연희로25길 31-3,맛집,한식,홍대입구,37.57183262,126.9343154
32,시오,서울 서대문구 연희로11가길 23-0,맛집,외국식,홍대입구,37.56721473,126.9286944
33,아웃백스테이크하우스신촌점,서울 서대문구 연세로12길 33-0,맛집,외국식,신촌,37.55912003,126.9388629
34,아워온즈,서울 서대문구 연희맛로 45-0,맛집,카페/찻집,홍대입구,37.56886252,126.9311983
35,앤트러사이트연희점,서울 서대문구 연희로 135-0,맛집,카페/찻집,홍대입구,37.56969292,126.9328373
36,엄마손떡볶이,서울 서대문구 증가로10길 37-0,맛집,간이음식,경성대.부경대,37.57893375,126.9241469
37,연경연희점,서울 서대문구 연희로 145-0,맛집,외국식,홍대입구,37.5705758,126.9336229
38,연남장,서울 서대문구 연희로5길 22-0,맛집,간이음식,홍대입구,37.56433006,126.927585
39,연대북문우리집,서울 서대문구 연희로26길 23-0,맛집,한식,홍대입구,37.57299103,126.9369634
40,연희곰탕,서울 서대문구 증가로 17-0,맛집,한식,홍대입구,37.56979578,126.9309052
41,연희김밥본점,서울 서대문구 연희로11가길 2-0,맛집,간이음식,홍대입구,37.56802676,126.9293759
42,연희녹두삼계탕,서울 서대문구 연희맛로 43-1,맛집,한식,홍대입구,37.5687079,126.9311935
43,연희동손칼국수본점,서울 서대문구 연희맛로 37-0,맛집,한식,홍대입구,37.56821967,126.9307506
44,연희보리밥,서울 서대문구 연희맛로 33-0,맛집,한식,홍대입구,37.56800666,126.9305769
45,연희예술극장,서울 서대문구 연희맛로 2-3,맛집,카페/찻집,홍대입구,37.5656579,126.9285381
46,영양센타모래내점,서울 서대문구 모래내로 271-0,맛집,한식,증산,37.57723927,126.9282141
47,우자매순대국,서울 서대문구 거북골로24길 65-0,맛집,한식,증산,37.58197125,126.9094275
48,월순철판동태찜연희본점,서울 서대문구 연희맛로 17-14,맛집,한식,홍대입구,37.56722531,126.9290508
49,이정희떡볶이,서울 서대문구 증가로10길 14-0,맛집,간이음식,증산,37.57808592,126.9233188
50,이화원,서울 서대문구 연희맛로 13-0,맛집,외국식,홍대입구,37.56655044,126.9290103
51,정육면체,서울 서대문구 연세로5다길 22-8,맛집,외국식,신촌,37.55683903,126.9345897
52,조은집,서울 서대문구 연희맛로 43-0,맛집,한식,홍대입구,37.56857611,126.9310846
53,지호한방삼계탕연희점,서울 서대문구 연희로25길 10-0,맛집,한식,홍대입구,37.57289255,126.9347955
54,진보,서울 서대문구 연희맛로 9-0,맛집,외국식,홍대입구,37.56633552,126.9288153
55,짚불집,서울 서대문구 연희로8길 5-3,맛집,한식,홍대입구,37.56577717,126.9304734
56,철길떡볶이,서울 서대문구 충정로 35-6,맛집,간이음식,충정로,37.55922343,126.9616832
57,청송함흥냉면,서울 서대문구 연희맛로 6-0,맛집,한식,홍대입구,37.56589357,126.9287825
58,카덴,서울 서대문구 연희로 173-0,맛집,외국식,홍대입구,37.57249887,126.9350607
59,콘하스연희점,서울 서대문구 연희로27길 99-0,맛집,카페/찻집,홍대입구,37.57032486,126.9321831
60,쿳사,서울 서대문구 증가로 48-0,맛집,카페/찻집,증산,37.57218234,126.9293886
61,크리스피크림도넛가좌역점,서울 서대문구 수색로 56-0,맛집,간이음식,가좌,37.57083922,126.9123139
62,키친봄날,서울 서대문구 신촌로11길 62-0,맛집,간이음식,신촌,37.55894953,126.9344333
63,타코벨신촌점,서울 서대문구 연세로 26-1,맛집,외국식,신촌,37.55799458,126.9371189
64,티원연세대점 [중식],서울 서대문구 연세로 50-0,맛집,외국식,신촌,37.56380644,126.9429309
65,평택고여사집냉면,서울 서대문구 연희로 81-9,맛집,한식,홍대입구,37.56567743,126.9292614
66,폴앤폴리나연희점,서울 서대문구 연희로11길 56-0,맛집,간이음식,홍대입구,37.56888658,126.9290707
67,프로토콜,서울 서대문구 연희로 109-0,맛집,카페/찻집,홍대입구,37.56779314,126.9313729
68,피터팬1978본점,서울 서대문구 증가로 10-0,맛집,간이음식,홍대입구,37.56938848,126.9317599
69,하노이의아침연희점,서울 서대문구 연희맛로 10-0,맛집,외국식,홍대입구,37.56606644,126.9290413
70,한옥집,서울 서대문구 통일로9길 12-0,맛집,한식,합정,37.56727169,126.9643307
71,한옥집김치찜본점,서울 서대문구 통일로9길 12-0,맛집,한식,서대문,37.56727169,126.9643307
72,한촌설렁탕북가좌점,서울 서대문구 응암로 67-0,맛집,한식,증산,37.57920985,126.9105555
73,형제갈비,서울 서대문구 명물1길 2-0,맛집,한식,신촌,37.55783892,126.9373496
74,호천식당,서울 서대문구 연희로14길 5-0,맛집,한식,홍대입구,37.56747335,126.9317917
75,홍은손칼국수전문점,서울 서대문구 홍은중앙로 27-0,맛집,한식,홍제,37.5939881,126.945968
0,RSG성수,서울 성동구 연무장15길 11-0,맛집,카페/찻집,성수,37.54282174,127.058906
1,강남면옥성수점,서울 성동구 성수일로 77-0,맛집,한식,뚝섬,37.54740494,127.0503435
2,군산아구산꽃게,서울 성동구 마장로 327-0,맛집,한식,마장,37.5679114,127.0451576
3,꿉당성수점,서울 성동구 성수이로20길 10-0,맛집,한식,성수,37.54322764,127.0576415
4,난포,서울 성동구 서울숲4길 18-8,맛집,한식,뚝섬,37.54705171,127.0426738
5,다운타우너피치스,서울 성동구 연무장3길 9-0,맛집,간이음식,성수,37.54466611,127.0513343
6,대도식당본점,서울 성동구 무학로12길 3-0,맛집,한식,상왕십리,37.56741501,127.0306567
7,대성갈비,서울 성동구 서울숲4길 27-0,맛집,한식,뚝섬,37.54712708,127.0440183
8,도렐육지3호점,서울 성동구 연무장7길 11-0,맛집,카페/찻집,성수,37.54378977,127.0544169
9,땅코참숯구이본점,서울 성동구 행당로17길 26-0,맛집,한식,왕십리,37.56068474,127.0330292
10,뚝도농원,서울 성동구 아차산로 82-0,맛집,외국식,성수,37.54513396,127.0532563
11,로와이드,서울 성동구 서울숲2길 22-1,맛집,카페/찻집,뚝섬,37.5469411,127.0410463
12,로우키,서울 성동구 연무장3길 6-0,맛집,카페/찻집,성수,37.5441964,127.0515792
13,롸카두들내쉬빌핫치킨성수점,서울 성동구 성수일로4길 25-0,맛집,간이음식,성수,37.54250501,127.0518658
14,르프리크,서울 성동구 연무장5길 9-16,맛집,외국식,성수,37.54443911,127.0526591
15,마리오네,서울 성동구 성수이로12길 15-0,맛집,외국식,성수,37.53974338,127.0569105
16,마장동한우촌,서울 성동구 마장로35길 68-0,맛집,한식,마장,37.57068248,127.0412753
17,메종파이프그라운드,서울 성동구 왕십리로 83-21,맛집,외국식,뚝섬,37.54415475,127.0433578
18,목포산꽃게아구찜탕,서울 성동구 마장로 331-0,맛집,한식,마장,37.56810728,127.045366
19,몽련,서울 성동구 왕십리로10길 3-0,맛집,한식,뚝섬,37.54714274,127.0450322
20,몽실이네토종한우,서울 성동구 마장로35길 70-0,맛집,한식,용두,37.57064355,127.0415289
21,무식당,서울 성동구 왕십리로10길 5-9,맛집,한식,뚝섬,37.54721906,127.0452369
22,문츠바베큐,서울 성동구 연무장5길 6-0,맛집,외국식,성수,37.54363416,127.0524339
23,밀도,서울 성동구 왕십리로 96-0,맛집,간이음식,뚝섬,37.54624134,127.0448831
24,백야드빌더성수점,서울 성동구 광나루로 152-0,맛집,카페/찻집,뚝섬,37.55142493,127.0470523
25,보마켓서울숲점,서울 성동구 왕십리로 83-21,맛집,외국식,뚝섬,37.54415475,127.0433578
26,본앤브레드신관,서울 성동구 마장로42길 1-0,맛집,한식,마장,37.56679009,127.0445014
27,블루보틀성수카페,서울 성동구 아차산로 7-0,맛집,카페/찻집,뚝섬,37.54810603,127.0456414
28,비사벌전주콩나물국밥,서울 성동구 왕십리로6길 1-2,맛집,한식,뚝섬,37.54628165,127.0450241
29,서울앵무새,서울 성동구 서울숲9길 3-0,맛집,카페/찻집,뚝섬,37.54832072,127.0435497
30,성수다락,서울 성동구 뚝섬로9길 20-0,맛집,외국식,성수,37.53992868,127.0562309
31,성수동대림창고갤러리,서울 성동구 성수이로 78-0,맛집,카페/찻집,성수,37.54163921,127.0566479
32,성수동카페거리,서울 성동구,맛집,기타음식,성수,37.56342721,127.0369301
33,성수족발,서울 성동구 아차산로7길 7-0,맛집,외국식,성수,37.54598719,127.0542707
34,센터커피서울숲점,서울 성동구 서울숲2길 28-11,맛집,카페/찻집,뚝섬,37.5465614,127.0416183
35,소문난성수감자탕,서울 성동구 연무장길 45-0,맛집,한식,성수,37.54288265,127.054408
36,소바식당,서울 성동구 연무장7가길 6-0,맛집,외국식,성수,37.54301663,127.0549937
37,소안도풍경성수점,서울 성동구 아차산로 126-0,맛집,한식,성수,37.54349891,127.0580539
38,송계옥성수점,서울 성동구 아차산로11길 11-0,맛집,외국식,성수,37.54477642,127.0593473
39,스시도쿠,서울 성동구 왕십리로 280-0,맛집,외국식,왕십리,37.56020472,127.0380178
40,쎈느,서울 성동구 연무장5길 20-0,맛집,카페/찻집,성수,37.5448925,127.0534456
41,아우프글렛,서울 성동구 독서당로51길 7-0,맛집,카페/찻집,신금호,37.54887391,127.0262245
42,악어떡볶이,서울 성동구 마조로 33-0,맛집,간이음식,왕십리,37.56064851,127.0410916
43,에르제,서울 성동구 아차산로 135-0,맛집,간이음식,성수,37.54394328,127.0589669
44,오늘회성수센터,서울 성동구 성수이로 149-0,맛집,외국식,성수,37.54838543,127.0577762
45,오발탄서울숲점,서울 성동구 왕십리로 50-0,맛집,외국식,뚝섬,37.54188662,127.0449106
46,오우드,서울 성동구 연무장길 101-1,맛집,카페/찻집,성수,37.54123903,127.060542
47,옥수해물찜칼국수,서울 성동구 독서당로40길 37-0,맛집,한식,옥수,37.54185074,127.0178878
48,옹근달,서울 성동구 성수이로7길 41-1,맛집,카페/찻집,성수,37.54273219,127.0529936
49,원기옥,서울 성동구 아차산로17길 48-0,맛집,한식,어린이대공원,37.54639376,127.0658895
50,유래회관,서울 성동구 마장로 196-0,맛집,한식,상왕십리,37.56643756,127.0315356
51,인더매스마장점,서울 성동구 마장로 270-0,맛집,카페/찻집,마장,37.56554401,127.0399679
52,인생한우,서울 성동구 마장로31길 43-0,맛집,한식,용두,37.57014778,127.0381999
53,일미락,서울 성동구 상원6나길 22-20,맛집,한식,오목교,37.54762752,127.0496267
54,일일향성수점,서울 성동구 성수일로6길 47-0,맛집,외국식,압구정,37.54429863,127.0552432
55,잠수교집성수점,서울 성동구 아차산로 137-0,맛집,한식,성수,37.54381072,127.0593677
56,전봇대집,서울 성동구 살곶이길 40-0,맛집,한식,용두,37.57125885,127.0412652
57,전풍호텔라운지,서울 성동구 무학봉28길 7-0,맛집,외국식,왕십리,37.562202,127.0330748
58,제스티살룬,서울 성동구 서울숲2길 19-0,맛집,간이음식,뚝섬,37.54716291,127.0408548
59,제일곱창,서울 성동구 고산자로 281-0,맛집,외국식,신논현,37.56482188,127.0359745
60,제제,서울 성동구 서울숲길 46-1,맛집,외국식,뚝섬,37.54789661,127.0425749
61,조개창고왕십리점,서울 성동구 왕십리로 331-0,맛집,외국식,왕십리,37.56263636,127.0328019
62,중앙감속기,서울 성동구 성수일로6길 7-1,맛집,외국식,뚝섬,37.54557352,127.0510862
63,진작다이닝,서울 성동구 왕십리로14나길 10-0,맛집,외국식,뚝섬,37.54934776,127.0457057
64,채선당성수점,서울 성동구 왕십리로 38-0,맛집,외국식,뚝섬,37.54100822,127.0442377
65,쵸리상경,서울 성동구 서울숲4길 18-8,맛집,한식,뚝섬,37.54705171,127.0426738
66,춘향미엔,서울 성동구 왕십리로21길 26-0,맛집,외국식,왕십리,37.56055536,127.0320135
67,카나비스트릿,서울 성동구 왕십리로 136-0,맛집,카페/찻집,뚝섬,37.54969337,127.0445638
68,카멜커피,서울 성동구 성덕정19길 6-0,맛집,카페/찻집,뚝섬,37.53724376,127.0559124
69,카페노티드성수,서울 성동구 연무장길 29-17,맛집,카페/찻집,성수,37.54361342,127.052683
70,카페노티드피치스,서울 성동구 연무장3길 9-0,맛집,카페/찻집,성수,37.54466611,127.0513343
71,카페어니언성수점,서울 성동구 아차산로9길 8-0,맛집,카페/찻집,성수,37.54476087,127.0581989
72,카페온화성수점,서울 성동구 아차산로 78-0,맛집,카페/찻집,성수,37.54524921,127.052618
73,카페차성수점,서울 성동구 서울숲6길 2-0,맛집,카페/찻집,뚝섬,37.54786444,127.0418483
74,쿠나,서울 성동구 연무장5길 9-16,맛집,외국식,성수,37.54443911,127.0526591
75,타이거풀,서울 성동구 성수이로7가길 7-0,맛집,외국식,성수,37.54091058,127.0547124
76,특우정,서울 성동구 무학로12길 13-0,맛집,한식,상왕십리,37.56722305,127.0318586
77,프롤라,서울 성동구 연무장17길 5-0,맛집,카페/찻집,성수,37.54125306,127.0609402
78,하프커피성수점,서울 성동구 서울숲4길 12-0,맛집,카페/찻집,뚝섬,37.5474025,127.0423244
79,할아버지공장,서울 성동구 성수이로7가길 9-0,맛집,카페/찻집,성수,37.54117455,127.0549604
80,호호식당성수동점,서울 성동구 서울숲4길 25-0,맛집,외국식,뚝섬,37.54717615,127.0438631
81,화로구이마장점,서울 성동구 마장로 315-0,맛집,한식,마장,37.56731674,127.0439535
82,훼미리손칼국수보쌈,서울 성동구 왕십리로 134-0,맛집,한식,뚝섬,37.54952648,127.0446298
0,Neighborhood,서울 성북구 대사관로 133-0,맛집,카페/찻집,한성대입구,37.6007187,126.9951254
1,VIPS프리미어미아점,서울 성북구 월계로 32-0,맛집,전문음식,미아사거리,37.61039762,127.0337891
2,갈비명가이상길음신관,서울 성북구 정릉로 395-0,맛집,한식,길음,37.60388469,127.0257251
3,갈비명가이상본관,서울 성북구 정릉로 364-0,맛집,한식,길음,37.60147479,127.0236543
4,고른햇살,서울 성북구 개운사길 27-0,맛집,간이음식,안암,37.58752514,127.0291013
5,공푸,서울 성북구 삼선교로24길 29-0,맛집,외국식,보문,37.58881227,127.0161098
6,구포국수1호점,서울 성북구 성북로 52-1,맛집,한식,한성대입구,37.59251911,127.0027843
7,국시집,서울 성북구 창경궁로43길 9-0,맛집,한식,한성대입구,37.58842775,127.0043041
8,국화정원,서울 성북구 성북로 154-0,맛집,한식,한성대입구,37.59456399,126.9927028
9,금왕돈까스,서울 성북구 성북로 138-0,맛집,외국식,한성대입구,37.59483159,126.9943851
10,나폴레옹과자점본점,서울 성북구 성북로 7-0,맛집,간이음식,회현,37.58890002,127.0050617
11,동우설렁탕,서울 성북구 개운사길 45-0,맛집,한식,안암,37.58838957,127.0290559
12,두부촌,서울 성북구 안암로 43-0,맛집,한식,안암,37.58120269,127.026836
13,르한스,서울 성북구 정릉로10길 127-0,맛집,외국식,정릉,37.60413201,126.9985231
14,메리킹서울북부점,서울 성북구 종암로 167-0,맛집,외국식,길음,37.60505876,127.0309904
15,명륜진사갈비서울보문점,서울 성북구 보문로 94-0,맛집,한식,보문,37.58371348,127.0206033
16,명문막국수,서울 성북구 창경궁로 319-0,맛집,한식,한성대입구,37.58830114,127.0048415
17,모짜,서울 성북구 성북로 102-0,맛집,외국식,한성대입구,37.5930644,126.9975563
18,문화식당,서울 성북구 혜화로 88-0,맛집,외국식,한성대입구,37.59275096,126.9981949
19,미아리우동집본점,서울 성북구 종암로 176-0,맛집,외국식,길음,37.6056325,127.0317407
20,밀곳간,서울 성북구 성북로18길 19-0,맛집,간이음식,한성대입구,37.59411525,126.9993258
21,바람난오리궁뎅이,서울 성북구 보국문로29길 15-0,맛집,외국식,미아사거리,37.61596287,127.0030095
22,배떡석계점,서울 성북구 한천로76다길 21-0,맛집,간이음식,석계,37.61208488,127.0653639
23,보문골한옥집,서울 성북구 고려대로2길 77-0,맛집,한식,보문,37.58223718,127.0217459
24,봉화묵집,서울 성북구 아리랑로19길 46-2,맛집,한식,성신여대입구,37.60271382,127.0107476
25,블랑제메종북악,서울 성북구 성북로 156-0,맛집,카페/찻집,한성대입구,37.59475282,126.9923764
26,비양도,서울 성북구 성북로 158-0,맛집,외국식,한성대입구,37.59456397,126.9923062
27,삼청각한식당,서울 성북구 대사관로 3-0,맛집,한식,한성대입구,37.59728217,126.9835263
28,서울노마드,서울 성북구 동소문로11길 5-0,맛집,카페/찻집,성신여대입구,37.5915844,127.0119084
29,서울왕돈까스성북동본점,서울 성북구 창경궁로35다길 140-0,맛집,외국식,한성대입구,37.5925377,126.9993291
30,선동보리밥,서울 성북구 성북로 134-4,맛집,한식,한성대입구,37.5946944,126.9951459
31,성가네낙지마을석관점,서울 성북구 화랑로 236-0,맛집,외국식,돌곶이,37.60987437,127.0557506
32,성북동돼지갈비본점,서울 성북구 성북로 115-0,맛집,한식,한성대입구,37.59328727,126.9960708
33,성북동메밀수제비누룽지백숙,서울 성북구 성북로31길 9-0,맛집,한식,한성대입구,37.5945851,126.9904642
34,성북동면옥집,서울 성북구 대사관로 40-0,맛집,한식,한성대입구,37.59589362,126.9886308
35,성북동빵공장,서울 성북구 대사관로 40-0,맛집,간이음식,한성대입구,37.59589362,126.9886308
36,성북동집,서울 성북구 성북로24길 4-0,맛집,한식,한성대입구,37.59445016,126.9956744
37,손가네,서울 성북구 성북로15길 8-0,맛집,한식,한성대입구,37.59311371,127.000326
38,수아당,서울 성북구 동소문로20가길 33-0,맛집,간이음식,성신여대입구,37.59307026,127.0180224
39,수연산방,서울 성북구 성북로26길 8-0,맛집,카페/찻집,한성대입구,37.59505307,126.9948358
40,쌍다리돼지불백본점,서울 성북구 성북로23길 4-0,맛집,한식,한성대입구,37.59349872,126.9956881
41,안동반점,서울 성북구 고려대로1길 35-1,맛집,외국식,보문,37.58705077,127.0189327
42,알렉스더커피성북점,서울 성북구 성북로28길 9-0,맛집,카페/찻집,한성대입구,37.59510536,126.9935172
43,옛날농장미아현대점,서울 성북구 동소문로 325-0,맛집,한식,미아사거리,37.60912655,127.0292258
44,오박사네왕돈까스본점,서울 성북구 혜화로 80-0,맛집,외국식,한성대입구,37.59259428,126.9989821
45,오버스토리,서울 성북구 선잠로2다길 13-13,맛집,카페/찻집,성신여대입구,37.59872527,126.9996193
46,온달왕돈가스,서울 성북구 동소문로20가길 38-0,맛집,외국식,성신여대입구,37.59302237,127.0183453
47,우주제빵소,서울 성북구 성북로28길 13-0,맛집,간이음식,한성대입구,37.59521951,126.9934633
48,이공김밥안암본점,서울 성북구 안암로 61-6,맛집,간이음식,안암,37.58239784,127.0284646
49,이웃사촌,서울 성북구 화랑로 280-0,맛집,한식,범계,37.61232063,127.0602018
50,일번지정육식당돌곶이직영점,서울 성북구 화랑로 254-0,맛집,한식,돌곶이,37.61080844,127.057599
51,장원산꽃게월곡동본점,서울 성북구 오패산로 13-0,맛집,외국식,월곡,37.60344349,127.0371557
52,장위기사식당,서울 성북구 돌곶이로 215-0,맛집,한식,돌곶이,37.61854545,127.0460269
53,장위동유성집본점,서울 성북구 화랑로 118-0,맛집,한식,월곡,37.60405426,127.0447271
54,제주은희네해장국성북길음점,서울 성북구 정릉로 307-0,맛집,한식,정릉,37.60322851,127.0178662
55,조마루감자탕석관점,서울 성북구 화랑로 262-0,맛집,한식,돌곶이,37.61126786,127.0583294
56,조셉의커피나무,서울 성북구 성북로31길 65-0,맛집,카페/찻집,한성대입구,37.59459782,126.9886076
57,지호한방삼계탕미아점,서울 성북구 월계로 14-0,맛집,한식,미아사거리,37.60950093,127.0319437
58,카페b,서울 성북구 보문로30길 71-0,맛집,카페/찻집,성신여대입구,37.59062688,127.0195693
59,카페그레도,서울 성북구 화랑로 304-0,맛집,카페/찻집,석계,37.61338194,127.0622098
60,커피명가안암점,서울 성북구 안암로5길 40-0,맛집,카페/찻집,신설동,37.58088544,127.0235001
61,큰대문집,서울 성북구 종암로14길 6-21,맛집,한식,고려대,37.59629471,127.0361434
62,태성식당,서울 성북구 화랑로33길 38-0,맛집,한식,돌곶이,37.61186751,127.054867
63,태조감자국성신여대점,서울 성북구 보문로34길 43-0,맛집,한식,성신여대입구,37.59081395,127.0176949
64,팔백집,서울 성북구 보문로30길 46-0,맛집,한식,성신여대입구,37.58949141,127.019821
65,한상,서울 성북구 화랑로 248-0,맛집,한식,돌곶이,37.6104055,127.0569062
66,한상차림밥상1호점,서울 성북구 고려대로8길 35-0,맛집,한식,보문,37.58434891,127.0218349
0,3대삼계장인,서울 서초구 반포대로28길 56-3,맛집,한식,교대,37.49130288,127.0115914
1,TODAH,서울 서초구 성촌6길 39-0,맛집,카페/찻집,남부터미널,37.46752779,127.0226322
2,VIPS반포역점,서울 서초구 나루터로4길 61-0,맛집,외국식,반포,37.50959121,127.0134667
3,갈비사랑,서울 서초구 강남대로 204-0,맛집,한식,양재,37.48247804,127.0367296
4,경복궁서초점,서울 서초구 서초중앙로 195-0,맛집,한식,교대,37.49918323,127.0120227
5,곤드레집,서울 서초구 청룡마을1길 1-0,맛집,한식,교대,37.44540504,127.0578509
6,교대곱창,서울 서초구 서초중앙로 77-0,맛집,외국식,교대,37.48867904,127.0142518
7,교대이층집본점,서울 서초구 서초대로50길 24-0,맛집,한식,교대,37.49208816,127.0128184
8,금수복국서초점,서울 서초구 서초중앙로24길 22-0,맛집,외국식,교대,37.49472412,127.0159927
9,김영모과자점서초성당점,서울 서초구 서초대로64길 41-4,맛집,간이음식,교대,37.49379271,127.0213887
10,대나무골,서울 서초구 법원로3길 15-0,맛집,한식,서초,37.49314523,127.0088375
11,대도식당강남대로점,서울 서초구 강남대로 567-0,맛집,한식,신사,37.51239375,127.0200688
12,더리버,서울 서초구 동작대로 350-0,맛집,외국식,동작,37.50576255,126.9810858
13,딘타이펑강남역점,서울 서초구 서초대로73길 12-0,맛집,외국식,강남,37.49855024,127.0257354
14,라그릴리아양재점,서울 서초구 남부순환로 2620-0,맛집,외국식,양재,37.48451441,127.037328
15,마루심본점,서울 서초구 고무래로10길 10-0,맛집,외국식,반포,37.50190081,127.0104612
16,모던눌랑반포센트럴시티점,서울 서초구 사평대로 205-0,맛집,외국식,고속터미널,37.50449212,127.0078453
17,몽중헌반포점,서울 서초구 서초중앙로 249-0,맛집,외국식,반포,37.50367352,127.0106324
18,무한쌈밥집,서울 서초구 강남대로93길 23-10,맛집,한식,논현,37.51240152,127.0188512
19,백년옥,서울 서초구 남부순환로 2407-0,맛집,한식,남부터미널,37.48119667,127.0137752
20,밴건디스테이크하우스,서울 서초구 사평대로22길 5-0,맛집,외국식,내방,37.49934248,126.9977388
21,버드나무집서초본점,서울 서초구 효령로 434-0,맛집,한식,양재,37.48910592,127.0312045
22,버드나무집우면점,서울 서초구 남부순환로 2461-0,맛집,한식,남부터미널,37.48290264,127.0195381
23,봉산옥서초동본점,서울 서초구 반포대로8길 5-6,맛집,한식,남부터미널,37.48338221,127.0124534
24,봉피양양재점,서울 서초구 강남대로 283-0,맛집,한식,양재,37.48846706,127.0317168
25,브루클린더버거조인트서래마을점,서울 서초구 서래로2길 27-0,맛집,간이음식,고속터미널,37.49610654,126.9997417
26,산들해반포점,서울 서초구 반포대로 287-0,맛집,한식,고속터미널,37.50432794,127.0010883
27,산들해양재동점,서울 서초구 강남대로 213-0,맛집,한식,양재,37.48276664,127.0349496
28,삿뽀로서초점,서울 서초구 서초중앙로 195-0,맛집,외국식,교대,37.49918323,127.0120227
29,샘밭막국수,서울 서초구 서초중앙로24길 27-0,맛집,한식,교대,37.495411,127.0164023
30,서관면옥,서울 서초구 서초대로56길 11-0,맛집,한식,교대,37.49399079,127.0172694
31,서래본가,서울 서초구 사평대로 126-0,맛집,한식,고속터미널,37.49976696,126.9983523
32,서석대,서울 서초구 서초대로 346-0,맛집,한식,교대,37.49509753,127.0194221
33,서초면옥서래마을점,서울 서초구 동광로 97-0,맛집,한식,내방,37.4939432,126.9931145
34,설마중,서울 서초구 남부순환로 2648-0,맛집,한식,양재,37.48502365,127.0403657
35,소들녘서초점,서울 서초구 효령로 232-0,맛집,한식,남부터미널,37.48334706,127.0096732
36,스시타노,서울 서초구 서래로5길 30-0,맛집,외국식,내방,37.497985,126.9964909
37,신선설농탕도곡점,서울 서초구 논현로 161-0,맛집,한식,매봉,37.48385439,127.041727
38,아티제삼성타운점,서울 서초구 서초대로74길 11-0,맛집,카페/찻집,강남,37.49663336,127.0269145
39,아티제서초역점,서울 서초구 반포대로27길 16-0,맛집,카페/찻집,서초,37.49017517,127.007238
40,영동설렁탕,서울 서초구 강남대로101안길 24-0,맛집,한식,신사,37.51615299,127.0173661
41,영동족발본점,서울 서초구 남부순환로358길 8-0,맛집,외국식,양재,37.4845842,127.0379993
42,오발탄서초점,서울 서초구 반포대로 154-0,맛집,한식,서초,37.49361215,127.0072012
