,NAME,ADDRESS,CATE,SUBCATE,,LAT,LON,STATION_NAME
56,춘보만두,서울 노원구 섬밭로 56-0,맛집,한식,공릉역,37.62191766,127.0718366,공릉
57,카페브람스,서울 노원구 중계로8길 48-0,맛집,카페/찻집,상계역,37.64629132,127.0846982,상계
58,코타브레드,서울 노원구 공릉로 165-0,맛집,간이음식,공릉역,37.62473414,127.07956,공릉
59,크래버대게나라노원점,서울 노원구 한글비석로 326-0,맛집,외국식,상계역,37.65652305,127.078327,상계
60,태능고향풍천장어본점,서울 노원구 화랑로 459-0,맛집,외국식,태릉입구역,37.61875622,127.0781628,태릉입구
61,터줏대감,서울 노원구 동일로246길 21-0,맛집,한식,수락산역,37.67833859,127.0567546,수락산
62,테르미니,서울 노원구 화랑로53길 12-0,맛집,외국식,화랑대역,37.62646605,127.0940919,화랑대
63,페페그라노,서울 노원구 공릉로32길 5-0,맛집,외국식,화랑대역,37.62204853,127.0796183,화랑대
64,평양칼국수,서울 노원구 동일로 1652-0,맛집,한식,수락산역,37.62204853,127.0796183,수락산
65,풍미연노원본점,서울 노원구 노해로85길 7-0,맛집,한식,노원역,37.65566802,127.0648129,노원
66,피노키오냉면,서울 노원구 한글비석로 474-0,맛집,한식,마들역,37.66482335,127.0654415,마들
67,핏짜굽는언니,서울 노원구 동일로198길 58-0,맛집,외국식,공릉역,37.62948433,127.0747303,공릉
68,하나샤브샤브,서울 노원구 동일로203가길 29-0,맛집,외국식,중계역,37.63987596,127.0642838,중계
69,한촌설렁탕공릉역점,서울 노원구 동일로 1045-0,맛집,한식,공릉역,37.62340593,127.0734119,공릉
70,해품장팔팔장어,서울 노원구 노원로 192-0,맛집,외국식,하계역,37.63744806,127.0795366,하계
71,향림,서울 노원구 한글비석로 127-0,맛집,외국식,하계역,37.639458,127.0755232,하계
72,호접몽,서울 노원구 중계로18길 9-0,맛집,외국식,중계역,37.65113146,127.0778068,중계
