,NAME,ADDRESS,CATE,SUBCATE,,LAT,LON,STATION_NAME
56,파리크라상목동점,서울 양천구 목동동로 293-0,맛집,간이음식,오목교역,37.52817831,126.875772,오목교
57,파티세리소나2호점,서울 양천구 신목로12길 8-0,맛집,간이음식,오목교역,37.52094096,126.8743533,오목교
58,팔각도목동본점,서울 양천구 목동동로 266-1,맛집,외국식,오목교역,37.52560584,126.8755729,오목교
59,포코아,서울 양천구 목동중앙북로24길 23-13,맛집,외국식,염창역,37.5453183,126.8783583,염창
60,푸주옥,서울 양천구 남부순환로 663-0,맛집,한식,교대역,37.51021975,126.8429602,교대
61,한스목동점,서울 양천구 오목로 287-0,맛집,간이음식,목동역,37.52564171,126.8694142,목동
62,할머니추어탕,서울 양천구 가로공원로 146-0,맛집,한식,화곡역,37.53614558,126.8321863,화곡
63,항아리보쌈,서울 양천구 신목로 48-0,맛집,외국식,오목교역,37.51965077,126.8734724,오목교
64,현경목동점 ,서울 양천구 오목로 312-0,맛집,외국식,오목교역,37.52469094,126.872013,오목교
65,황금오리농장,서울 양천구 국회대로 176-0,맛집,외국식,신정역,37.52825995,126.8544712,신정
66,히노야마목동점,서울 양천구 목동서로 349-0,맛집,외국식,양천구청역,37.51740654,126.8653068,양천구청
