,NAME,ADDRESS,CATE,SUBCATE,,LAT,LON,STATION_NAME
56,커피빈방배카페골목점,서울 서초구 방배중앙로 187-0,맛집,카페/찻집,내방역,37.49571011,126.9855324,내방
57,퀸즈파크서래점,서울 서초구 동광로 95-1,맛집,외국식,내방역,37.49380091,126.9927118,내방
58,크라이치즈버거양재점,서울 서초구 강남대로41길 8-0,맛집,간이음식,양재역,37.48727416,127.0319217,양재
59,크리스탈제이드잠원점,서울 서초구 신반포로33길 27-0,맛집,외국식,반포역,37.51036822,127.0100442,반포
60,탐라도야지본점,서울 서초구 서초대로50길 82-0,맛집,한식,교대역,37.48959508,127.0135612,교대
61,태양커피,서울 서초구 서초대로25길 55-0,맛집,카페/찻집,사당역,37.49019409,126.9928216,사당
62,텍사스데브라질센트럴시티점,서울 서초구 사평대로 205-0,맛집,외국식,고속터미널역,37.50449212,127.0078453,고속터미널
63,통나무집강남점,서울 서초구 헌인릉길 9-0,맛집,한식,일원역,37.46186838,127.0817544,일원
64,파리크라상반포서래,서울 서초구 서래로5길 2-0,맛집,간이음식,신반포역,37.49791998,126.9981072,신반포
65,프릿츠양재점,서울 서초구 강남대로37길 24-11,맛집,카페/찻집,양재역,37.48536962,127.0321962,양재
66,프로간장게장신사본점,서울 서초구 강남대로97길 17-0,맛집,외국식,신사역,37.51459889,127.0188402,신사
67,하오차이,서울 서초구 효령로 260-0,맛집,외국식,남부터미널역,37.48404245,127.0126345,남부터미널
68,하이디라오서초지점,서울 서초구 서초대로77길 54-0,맛집,외국식,강남역,37.50257983,127.0248169,강남
69,한국순대,서울 서초구 바우뫼로35길 4-0,맛집,한식,강남구청역,37.47880222,127.0397373,강남구청
70,한국회관,서울 서초구 사평대로18길 10-0,맛집,한식,신반포역,37.49839051,126.995612,신반포
71,한우다이닝울릉,서울 서초구 서운로 135-0,맛집,한식,강남역,37.49551762,127.0245306,강남
72,해담채남부터미널점,서울 서초구 서초중앙로5길 10-8,맛집,한식,남부터미널역,37.48586544,127.0150996,남부터미널
73,혜장국,서울 서초구 사평대로56길 4-0,맛집,한식,신논현역,37.50346036,127.0226805,신논현
