,NAME,ADDRESS,CATE,SUBCATE,,LAT,LON,STATION_NAME
56,라그릴리아광화문점,서울 종로구 청계천로 11-0,맛집,외국식,광화문역,37.5694838,126.9788679,광화문
57,개뿔,서울 종로구 낙산성곽서1길 26-0,맛집,카페/찻집,동대문역,37.57817768,127.0080466,동대문
58,편안한집,서울 종로구 북촌로 133-0,맛집,한식,안국역,37.58732131,126.9833227,안국
59,눈나무집,서울 종로구 삼청로 136-1,맛집,한식,안국역,37.58747986,126.9818871,안국
60,갓덴스시종로점,서울 종로구 종로12길 14-0,맛집,외국식,종각역,37.56944805,126.9855843,종각
61,들풀청운동점,서울 종로구 자하문로 118-0,맛집,한식,경복궁역,37.5864261,126.9701359,경복궁
62,강남면옥정동점,서울 종로구 새문안로 38-0,맛집,한식,서대문역,37.56836828,126.9697592,서대문
63,폴바셋광화문점,서울 종로구 종로1길 50-0,맛집,카페/찻집,광화문역,37.57472447,126.9790224,광화문
64,순대실록대학로본점,서울 종로구 동숭길 127-0,맛집,한식,혜화역,37.58329492,127.0030573,혜화
65,대련집,서울 종로구 종로16길 37-0,맛집,한식,을지로3가역,37.56843183,126.9890915,을지로3가
66,파리크라상광화문점,서울 종로구 종로 1-0,맛집,간이음식,광화문역,37.57305391,127.0165904,광화문
67,싸리집,서울 종로구 진흥로 463-0,맛집,한식,보라매역,37.60685499,126.9600649,보라매
