,NAME,ADDRESS,CATE,SUBCATE,,LAT,LON,STATION_NAME
54,제주은희네해장국성북길음점,서울 성북구 정릉로 307-0,맛집,한식,정릉역,37.60322851,127.0178662,정릉
55,조마루감자탕석관점,서울 성북구 화랑로 262-0,맛집,한식,돌곶이역,37.61126786,127.0583294,돌곶이
56,조셉의커피나무,서울 성북구 성북로31길 65-0,맛집,카페/찻집,한성대입구역,37.59459782,126.9886076,한성대입구
57,지호한방삼계탕미아점,서울 성북구 월계로 14-0,맛집,한식,미아사거리역,37.60950093,127.0319437,미아사거리
58,카페b,서울 성북구 보문로30길 71-0,맛집,카페/찻집,성신여대입구역,37.59062688,127.0195693,성신여대입구
59,카페그레도,서울 성북구 화랑로 304-0,맛집,카페/찻집,석계역,37.61338194,127.0622098,석계
60,커피명가안암점,서울 성북구 안암로5길 40-0,맛집,카페/찻집,신설동역,37.58088544,127.0235001,신설동
61,큰대문집,서울 성북구 종암로14길 6-21,맛집,한식,고려대역,37.59629471,127.0361434,고려대
62,태성식당,서울 성북구 화랑로33길 38-0,맛집,한식,돌곶이역,37.61186751,127.054867,돌곶이
63,태조감자국성신여대점,서울 성북구 보문로34길 43-0,맛집,한식,성신여대입구역,37.59081395,127.0176949,성신여대입구
64,팔백집,서울 성북구 보문로30길 46-0,맛집,한식,성신여대입구역,37.58949141,127.019821,성신여대입구
65,한상,서울 성북구 화랑로 248-0,맛집,한식,돌곶이역,37.6104055,127.0569062,돌곶이
66,한상차림밥상1호점,서울 성북구 고려대로8길 35-0,맛집,한식,보문역,37.58434891,127.0218349,보문
