,NAME,ADDRESS,CATE,SUBCATE,,LAT,LON,STATION_NAME
56,해담채시청점 [한식],서울 중구 칠패로 37-0,맛집,한식,서울역,37.56009459,126.973029,서울
57,APM럭스카페,서울 중구 퇴계로73길 51-0,맛집,카페/찻집,신당역,37.56737099,127.0135879,신당
58,유즈라멘,서울 중구 만리재로 217-0,맛집,외국식,서울역,37.55688584,126.9682123,서울
59,딘타이펑명동중앙점,서울 중구 명동7길 13-0,맛집,외국식,을지로입구역,37.56435253,126.9839692,을지로입구
60,안동장[중식],서울 중구 을지로 124-0,맛집,외국식,을지로3가역,37.56611287,126.9915799,을지로3가
61,뚱뚱이할머니족발집,서울 중구 장충단로 174-1,맛집,외국식,동대입구역,37.56041251,127.0058953,동대입구
62,붓처스컷광화문점,서울 중구 세종대로 136-0,맛집,외국식,광화문역,37.56842322,126.9782565,광화문
63,101번지남산돈까스본점,서울 중구 소파로 101-0,맛집,전문음식,명동역,37.55694927,126.9857469,명동
64,이남장을지로본점,서울 중구 삼일대로12길 16-0,맛집,한식,을지로3가역,37.56664593,126.9886552,을지로3가
65,오제제[일식],서울 중구 세종대로 136-0,맛집,외국식,광화문역,37.56842322,126.9782565,광화문
66,페스타바이민구,서울 중구 장충단로 60-0,맛집,외국식,버티고개역,37.55007101,127.0004975,버티고개
67,사랑방칼국수,서울 중구 퇴계로27길 46-0,맛집,한식,종로3가역,37.56327319,126.9913374,종로3가
68,부민옥,서울 중구 다동길 24-12,맛집,한식,을지로입구역,37.56753103,126.9801777,을지로입구
69,창고43무교점,서울 중구 무교로 21-0,맛집,외국식,시청역,37.56785487,126.9787423,시청
70,중림장,서울 중구 청파로 459-1,맛집,한식,충정로역,37.56027625,126.967708,충정로
71,카페마뫼,서울 중구 소파로 41-0,맛집,카페/찻집,회현역,37.55517126,126.981357,회현
72,애성회관,서울 중구 남대문로5길 23-0,맛집,한식,시청역,37.56243865,126.9789201,시청
73,소담촌약수점,서울 중구 동호로10길 30-0,맛집,외국식,약수역,37.5551916,127.0163594,약수
74,그릴1492본점,서울 중구 퇴계로 369-0,맛집,한식,동대문역사문화공원역,37.56516322,127.0125536,동대문역사문화공원
75,우육미,서울 중구 퇴계로 373-0,맛집,한식,동대문역사문화공원역,37.56521714,127.0129881,동대문역사문화공원
76,동대문매운김밥,서울 중구 다산로 255-0,맛집,간이음식,신당역,37.56583514,127.015909,신당
77,더파크뷰서울신라호텔,서울 중구 동호로 249-0,맛집,외국식,동대입구역,37.55750551,127.0079529,동대입구
78,아웃백스테이크하우스명동점,서울 중구 명동3길 36-0,맛집,외국식,을지로입구역,37.56534729,126.9837355,을지로입구
79,아티제대신파이낸스센터점,서울 중구 삼일대로 343-0,맛집,카페/찻집,을지로3가역,37.56510046,126.9869596,을지로3가
80,창고43명동점,서울 중구 을지로 100-0,맛집,한식,을지로3가역,37.56564902,126.9881426,을지로3가
81,루소랩정동점,서울 중구 정동길 17-0,맛집,카페/찻집,서대문역,37.56716189,126.9706421,서대문
82,산수갑산,서울 중구 을지로20길 24-0,맛집,한식,을지로4가역,37.56541166,126.9953232,을지로4가
83,브레라,서울 중구 다산로 41-0,맛집,외국식,버티고개역,37.54829133,127.0070085,버티고개
84,팔레드신[중식],서울 중구 퇴계로 67-0,맛집,외국식,회현역,37.55973234,126.9795234,회현
85,땡초곱창,서울 중구 퇴계로87길 54-0,맛집,외국식,신당역,37.56799699,127.0210584,신당
86,뱅커스 클럽 바이 반얀트리,서울 중구 명동11길 19-0,맛집,한식,을지로입구역,37.56502162,126.98546,을지로입구
